transaction_id,timestamp,sender_account,receiver_account,transaction_type,amount_usd,channel,origin_country,destination_country,is_international,is_cash,customer_id,scenario,known_suspicious,annual_income_usd,occupation,expected_monthly_volume_usd,risk_rating,pep_flag,sanctions_flag,adverse_media_flag,amount_vs_expected,RF_STRUCTURING,RF_HIGH_AMOUNT,RF_INTERNATIONAL,RF_PROFILE_MISMATCH,red_flag_count,rule_alert,rule_risk_score,risk_level,alert_id,red_flags,status,analyst_decision,sar_recommendation
SCN00550016,2025-07-08 16:00:00,ACC0000055,ACC0000648,ACH,22037.87,Online Banking,United States,United States,0,0,CUST000055,RAPID_MOVEMENT,1,68155.09,Software Engineer,4245.16,LOW,0,0,0,155.739,0,1,0,1,2,1,81,CRITICAL,ALT0011007,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00550017,2025-07-08 17:00:00,ACC0000055,ACC0000685,WIRE,19541.74,Online Banking,United States,United States,0,0,CUST000055,RAPID_MOVEMENT,1,68155.09,Software Engineer,4245.16,LOW,0,0,0,138.099,0,1,0,1,2,1,81,CRITICAL,ALT0011008,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00550018,2025-07-08 18:00:00,ACC0000055,ACC0000722,ACH,26799.43,Online Banking,United States,United States,0,0,CUST000055,RAPID_MOVEMENT,1,68155.09,Software Engineer,4245.16,LOW,0,0,0,189.388,0,1,0,1,2,1,81,CRITICAL,ALT0011009,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00550019,2025-07-08 19:00:00,ACC0000055,ACC0000759,ACH,43155.65,Online Banking,United States,United States,0,0,CUST000055,RAPID_MOVEMENT,1,68155.09,Software Engineer,4245.16,LOW,0,0,0,304.975,0,1,0,1,2,1,81,CRITICAL,ALT0011010,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560000,2025-07-17 00:00:00,ACC0000056,ACC0000057,ACH,35767.48,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,61.393,0,1,0,1,2,1,81,CRITICAL,ALT0011011,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560001,2025-07-17 01:00:00,ACC0000056,ACC0000094,ACH,42686.83,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,73.27,0,1,0,1,2,1,81,CRITICAL,ALT0011012,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560002,2025-07-17 02:00:00,ACC0000056,ACC0000131,WIRE,23595.77,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,40.501,0,1,0,1,2,1,81,CRITICAL,ALT0011013,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560003,2025-07-17 03:00:00,ACC0000056,ACC0000168,WIRE,25608.57,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,43.956,0,1,0,1,2,1,81,CRITICAL,ALT0011014,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560004,2025-07-17 04:00:00,ACC0000056,ACC0000205,WIRE,40576.84,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,69.648,0,1,0,1,2,1,81,CRITICAL,ALT0011015,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560005,2025-07-17 05:00:00,ACC0000056,ACC0000242,WIRE,44953.62,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,77.161,0,1,0,1,2,1,81,CRITICAL,ALT0011016,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560006,2025-07-17 06:00:00,ACC0000056,ACC0000279,ACH,40139.35,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,68.897,0,1,0,1,2,1,81,CRITICAL,ALT0011017,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560007,2025-07-17 07:00:00,ACC0000056,ACC0000316,ACH,23895.95,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,41.016,0,1,0,1,2,1,81,CRITICAL,ALT0011018,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560008,2025-07-17 08:00:00,ACC0000056,ACC0000353,WIRE,38713.15,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,66.449,0,1,0,1,2,1,81,CRITICAL,ALT0011019,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560009,2025-07-17 09:00:00,ACC0000056,ACC0000390,ACH,33626.42,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,57.718,0,1,0,1,2,1,81,CRITICAL,ALT0011020,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560010,2025-07-17 10:00:00,ACC0000056,ACC0000427,WIRE,42772.8,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,73.417,0,1,0,1,2,1,81,CRITICAL,ALT0011021,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560011,2025-07-17 11:00:00,ACC0000056,ACC0000464,WIRE,22039.91,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,37.83,0,1,0,1,2,1,81,CRITICAL,ALT0011022,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560012,2025-07-17 12:00:00,ACC0000056,ACC0000501,WIRE,29009.38,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,49.793,0,1,0,1,2,1,81,CRITICAL,ALT0011023,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560013,2025-07-17 13:00:00,ACC0000056,ACC0000538,ACH,41485.71,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,71.208,0,1,0,1,2,1,81,CRITICAL,ALT0011024,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560014,2025-07-17 14:00:00,ACC0000056,ACC0000575,ACH,44265.14,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,75.979,0,1,0,1,2,1,81,CRITICAL,ALT0011025,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560015,2025-07-17 15:00:00,ACC0000056,ACC0000612,WIRE,38629.55,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,66.306,0,1,0,1,2,1,81,CRITICAL,ALT0011026,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560016,2025-07-17 16:00:00,ACC0000056,ACC0000649,WIRE,23073.57,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,39.605,0,1,0,1,2,1,81,CRITICAL,ALT0011027,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560017,2025-07-17 17:00:00,ACC0000056,ACC0000686,WIRE,34793.14,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,59.721,0,1,0,1,2,1,81,CRITICAL,ALT0011028,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560018,2025-07-17 18:00:00,ACC0000056,ACC0000723,WIRE,40095.55,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,68.822,0,1,0,1,2,1,81,CRITICAL,ALT0011029,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00560019,2025-07-17 19:00:00,ACC0000056,ACC0000760,WIRE,26233.25,Online Banking,United States,United States,0,0,CUST000056,RAPID_MOVEMENT,1,122452.35,Consultant,17477.96,LOW,0,0,0,45.028,0,1,0,1,2,1,81,CRITICAL,ALT0011030,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570000,2025-09-03 00:00:00,ACC0000057,ACC0000058,ACH,21989.96,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,29.694,0,1,0,1,2,1,81,CRITICAL,ALT0011031,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570001,2025-09-03 01:00:00,ACC0000057,ACC0000095,ACH,44778.64,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,60.466,0,1,0,1,2,1,81,CRITICAL,ALT0011032,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570002,2025-09-03 02:00:00,ACC0000057,ACC0000132,WIRE,16436.05,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,22.194,0,1,0,1,2,1,81,CRITICAL,ALT0011033,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570003,2025-09-03 03:00:00,ACC0000057,ACC0000169,ACH,34868.06,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,47.083,0,1,0,1,2,1,81,CRITICAL,ALT0011034,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570004,2025-09-03 04:00:00,ACC0000057,ACC0000206,ACH,40480.24,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,54.662,0,1,0,1,2,1,81,CRITICAL,ALT0011035,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570005,2025-09-03 05:00:00,ACC0000057,ACC0000243,ACH,37905.46,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,51.185,0,1,0,1,2,1,81,CRITICAL,ALT0011036,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570006,2025-09-03 06:00:00,ACC0000057,ACC0000280,WIRE,41325.91,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,55.803,0,1,0,1,2,1,81,CRITICAL,ALT0011037,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570007,2025-09-03 07:00:00,ACC0000057,ACC0000317,WIRE,20774.15,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,28.052,0,1,0,1,2,1,81,CRITICAL,ALT0011038,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570008,2025-09-03 08:00:00,ACC0000057,ACC0000354,WIRE,22430.4,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,30.288,0,1,0,1,2,1,81,CRITICAL,ALT0011039,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570009,2025-09-03 09:00:00,ACC0000057,ACC0000391,ACH,19063.79,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,25.742,0,1,0,1,2,1,81,CRITICAL,ALT0011040,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570010,2025-09-03 10:00:00,ACC0000057,ACC0000428,WIRE,19169.6,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,25.885,0,1,0,1,2,1,81,CRITICAL,ALT0011041,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570011,2025-09-03 11:00:00,ACC0000057,ACC0000465,ACH,27941.49,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,37.73,0,1,0,1,2,1,81,CRITICAL,ALT0011042,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570012,2025-09-03 12:00:00,ACC0000057,ACC0000502,ACH,36702.64,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,49.561,0,1,0,1,2,1,81,CRITICAL,ALT0011043,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570013,2025-09-03 13:00:00,ACC0000057,ACC0000539,WIRE,36668.87,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,49.515,0,1,0,1,2,1,81,CRITICAL,ALT0011044,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570014,2025-09-03 14:00:00,ACC0000057,ACC0000576,WIRE,15990.62,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,21.593,0,1,0,1,2,1,81,CRITICAL,ALT0011045,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570015,2025-09-03 15:00:00,ACC0000057,ACC0000613,ACH,26982.1,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,36.435,0,1,0,1,2,1,81,CRITICAL,ALT0011046,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570016,2025-09-03 16:00:00,ACC0000057,ACC0000650,ACH,41712.42,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,56.325,0,1,0,1,2,1,81,CRITICAL,ALT0011047,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570017,2025-09-03 17:00:00,ACC0000057,ACC0000687,ACH,15909.7,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,21.483,0,1,0,1,2,1,81,CRITICAL,ALT0011048,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570018,2025-09-03 18:00:00,ACC0000057,ACC0000724,ACH,16647.14,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,22.479,0,1,0,1,2,1,81,CRITICAL,ALT0011049,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00570019,2025-09-03 19:00:00,ACC0000057,ACC0000761,WIRE,36893.58,Online Banking,United States,United States,0,0,CUST000057,RAPID_MOVEMENT,1,150177.85,Consultant,22216.86,LOW,0,0,0,49.818,0,1,0,1,2,1,81,CRITICAL,ALT0011050,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580000,2025-06-11 00:00:00,ACC0000058,ACC0000059,WIRE,39599.47,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,277.671,0,1,0,1,2,1,81,CRITICAL,ALT0011051,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580001,2025-06-11 01:00:00,ACC0000058,ACC0000096,WIRE,31961.61,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,224.114,0,1,0,1,2,1,81,CRITICAL,ALT0011052,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580002,2025-06-11 02:00:00,ACC0000058,ACC0000133,ACH,15903.77,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,111.517,0,1,0,1,2,1,81,CRITICAL,ALT0011053,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580003,2025-06-11 03:00:00,ACC0000058,ACC0000170,ACH,38032.02,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,266.68,0,1,0,1,2,1,81,CRITICAL,ALT0011054,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580004,2025-06-11 04:00:00,ACC0000058,ACC0000207,WIRE,28524.74,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,200.015,0,1,0,1,2,1,81,CRITICAL,ALT0011055,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580005,2025-06-11 05:00:00,ACC0000058,ACC0000244,ACH,27061.73,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,189.756,0,1,0,1,2,1,81,CRITICAL,ALT0011056,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580006,2025-06-11 06:00:00,ACC0000058,ACC0000281,ACH,36898.88,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,258.734,0,1,0,1,2,1,81,CRITICAL,ALT0011057,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580007,2025-06-11 07:00:00,ACC0000058,ACC0000318,ACH,20501.19,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,143.754,0,1,0,1,2,1,81,CRITICAL,ALT0011058,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580008,2025-06-11 08:00:00,ACC0000058,ACC0000355,WIRE,20076.27,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,140.774,0,1,0,1,2,1,81,CRITICAL,ALT0011059,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580009,2025-06-11 09:00:00,ACC0000058,ACC0000392,WIRE,43263.31,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,303.362,0,1,0,1,2,1,81,CRITICAL,ALT0011060,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580010,2025-06-11 10:00:00,ACC0000058,ACC0000429,WIRE,17831.19,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,125.032,0,1,0,1,2,1,81,CRITICAL,ALT0011061,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580011,2025-06-11 11:00:00,ACC0000058,ACC0000466,ACH,28078.77,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,196.888,0,1,0,1,2,1,81,CRITICAL,ALT0011062,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580012,2025-06-11 12:00:00,ACC0000058,ACC0000503,ACH,28833.03,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,202.177,0,1,0,1,2,1,81,CRITICAL,ALT0011063,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580013,2025-06-11 13:00:00,ACC0000058,ACC0000540,ACH,32561.97,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,228.324,0,1,0,1,2,1,81,CRITICAL,ALT0011064,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580014,2025-06-11 14:00:00,ACC0000058,ACC0000577,WIRE,18995.77,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,133.198,0,1,0,1,2,1,81,CRITICAL,ALT0011065,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580015,2025-06-11 15:00:00,ACC0000058,ACC0000614,WIRE,22296.84,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,156.345,0,1,0,1,2,1,81,CRITICAL,ALT0011066,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580016,2025-06-11 16:00:00,ACC0000058,ACC0000651,ACH,37011.28,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,259.522,0,1,0,1,2,1,81,CRITICAL,ALT0011067,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580017,2025-06-11 17:00:00,ACC0000058,ACC0000688,WIRE,20198.83,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,141.634,0,1,0,1,2,1,81,CRITICAL,ALT0011068,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580018,2025-06-11 18:00:00,ACC0000058,ACC0000725,ACH,35914.56,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,251.832,0,1,0,1,2,1,81,CRITICAL,ALT0011069,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00580019,2025-06-11 19:00:00,ACC0000058,ACC0000762,ACH,31363.55,Online Banking,United States,United States,0,0,CUST000058,RAPID_MOVEMENT,1,33395.51,Trader,4278.39,LOW,0,0,0,219.921,0,1,0,1,2,1,81,CRITICAL,ALT0011070,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590000,2025-06-28 00:00:00,ACC0000059,ACC0000060,ACH,38404.43,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,542.29,0,1,0,1,2,1,81,CRITICAL,ALT0011071,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590001,2025-06-28 01:00:00,ACC0000059,ACC0000097,ACH,37581.12,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,530.664,0,1,0,1,2,1,81,CRITICAL,ALT0011072,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590002,2025-06-28 02:00:00,ACC0000059,ACC0000134,ACH,20034.64,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,282.899,0,1,0,1,2,1,81,CRITICAL,ALT0011073,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590003,2025-06-28 03:00:00,ACC0000059,ACC0000171,WIRE,32189.93,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,454.538,0,1,0,1,2,1,81,CRITICAL,ALT0011074,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590004,2025-06-28 04:00:00,ACC0000059,ACC0000208,WIRE,22620.54,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,319.413,0,1,0,1,2,1,81,CRITICAL,ALT0011075,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590005,2025-06-28 05:00:00,ACC0000059,ACC0000245,WIRE,24055.43,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,339.675,0,1,0,1,2,1,81,CRITICAL,ALT0011076,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590006,2025-06-28 06:00:00,ACC0000059,ACC0000282,WIRE,27339.7,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,386.05,0,1,0,1,2,1,81,CRITICAL,ALT0011077,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590007,2025-06-28 07:00:00,ACC0000059,ACC0000319,ACH,29767.1,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,420.326,0,1,0,1,2,1,81,CRITICAL,ALT0011078,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590008,2025-06-28 08:00:00,ACC0000059,ACC0000356,WIRE,37539.97,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,530.083,0,1,0,1,2,1,81,CRITICAL,ALT0011079,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
SCN00590009,2025-06-28 09:00:00,ACC0000059,ACC0000393,WIRE,17458.04,Online Banking,United States,United States,0,0,CUST000059,RAPID_MOVEMENT,1,61582.02,Small Business Owner,2124.57,LOW,0,0,0,246.516,0,1,0,1,2,1,81,CRITICAL,ALT0011080,"High Amount, Profile Mismatch, Scenario Indicator",OPEN,PENDING,REVIEW_FOR_SAR
